0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250
2,39,5,0,2,5,5,6,6,5,4,5,3,3,3,3,5,7,5,6,12,12,11,11,11,6,12,6,0,0,9,8,11,10,5,7,7,5,0,7,12,12,13,10,12,14,11,4,3,3,0,0,0,0,0,3,0,8,10,17,17,14,0,13,15,18,16,16,11,15,17,18,15,15,0,15,15,16,17,7,16,39,10,0,0,0,7,0,7,8,8,16,8,10,8,8,11,9,9,11,10,0,39,7,17,9,9,16,17,17,18,0,16,16,19,0,0,0,0,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,12,13,8,0,0,5,0,0,23,23,14,7,0,7,2175,5,22,13,8,0,10,12,18,13,0,0,0,0,0,0,12,12,12,12,12,12,12,12,0,0,0,12,0,2908,14,0,0,0,18,18,17,30,10,10,10,0,0,0,2908,2286,8,0,8,8,16,16,39,39,39,39,39,0,0,15,18,0,12,0,0,0,17,7,7,7,17,0,11,16,13,8,13,7,16,13,14,9,39,0,0,10,8,18,18,15,0,0,0,0,0,18,0,0,0
2,39,5,0,2,5,5,6,6,5,4,5,3,3,3,3,5,7,5,6,12,12,11,11,11,6,12,6,0,0,9,8,11,10,5,7,7,5,0,7,12,12,13,10,12,14,11,4,3,3,0,0,0,0,0,3,0,8,10,17,17,14,0,13,15,18,16,16,11,15,17,18,15,15,0,15,15,16,17,7,16,39,10,0,0,0,7,0,7,8,8,16,8,10,8,8,11,9,9,11,10,0,39,7,17,9,9,16,17,17,18,0,16,16,19,0,0,0,0,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,12,13,8,0,0,5,0,0,23,23,14,7,0,7,2175,5,22,13,8,0,10,12,18,13,0,0,0,0,0,0,12,12,12,12,12,12,12,12,0,0,0,12,0,2908,14,0,0,0,18,18,17,30,10,10,10,0,0,0,2908,2286,8,0,8,8,16,16,39,39,39,39,39,0,0,15,18,0,12,0,0,0,17,7,7,7,17,0,11,16,13,8,13,7,16,13,14,9,39,0,0,10,8,18,18,15,0,0,0,0,0,18,0,0,0
2,39,5,0,2,5,5,6,6,5,4,5,3,3,3,3,5,7,5,6,12,12,11,11,11,6,12,6,0,0,9,8,11,10,5,7,7,5,0,7,12,12,13,10,12,14,11,4,3,3,0,0,0,0,0,3,0,8,10,17,17,14,0,13,15,18,16,16,11,15,17,18,15,15,0,15,15,16,17,7,16,39,10,0,0,0,7,0,7,8,8,16,8,10,8,8,11,9,9,11,10,0,39,7,17,9,9,16,17,17,18,0,16,16,19,0,0,0,0,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,12,13,8,0,0,5,0,0,23,23,14,7,0,7,2175,5,22,13,8,0,10,12,18,13,0,0,0,0,0,0,12,12,12,12,12,12,12,12,0,0,0,12,0,2908,14,0,0,0,18,18,17,30,10,10,10,0,0,0,2908,2286,8,0,8,8,16,16,39,39,39,39,39,0,0,15,18,0,12,0,0,0,17,7,7,7,17,0,11,16,13,8,13,7,16,13,14,9,39,0,0,10,8,18,18,15,0,0,0,0,0,18,0,0,0
8,40,11,9,11,13,13,13,12,14,11,13,17,17,17,17,14,13,5,4,5,5,5,5,5,4,10,3,9,9,18,17,16,15,13,17,17,14,9,17,18,18,18,19,18,20,16,16,14,17,9,9,9,9,9,7,9,5,4,10,10,11,9,11,4,6,7,7,13,7,7,7,7,7,9,3,3,8,7,4,4,40,2,9,9,9,2,9,3,5,5,25,3,3,4,4,1,3,4,2,3,9,40,17,5,4,4,5,5,5,7,9,4,5,7,9,9,9,9,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,21,22,19,9,9,16,9,9,32,32,23,18,9,18,2176,15,34,22,18,9,2,5,8,1,9,9,9,9,9,9,1,1,1,1,1,1,1,1,9,9,9,0,9,2909,6,9,9,9,12,12,10,24,7,7,7,9,9,9,2909,2288,11,9,10,8,17,17,40,40,40,40,40,9,9,3,6,9,5,9,9,9,8,4,4,4,9,9,4,8,11,14,2,3,7,11,3,6,40,9,9,4,14,6,6,7,9,9,9,9,9,6,9,9,9
2,39,5,0,2,5,5,6,6,5,4,5,3,3,3,3,5,7,5,6,12,12,11,11,11,6,12,6,0,0,9,8,11,10,5,7,7,5,0,7,12,12,13,10,12,14,11,4,3,3,0,0,0,0,0,3,0,8,10,17,17,14,0,13,15,18,16,16,11,15,17,18,15,15,0,15,15,16,17,7,16,39,10,0,0,0,7,0,7,8,8,16,8,10,8,8,11,9,9,11,10,0,39,7,17,9,9,16,17,17,18,0,16,16,19,0,0,0,0,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,12,13,8,0,0,5,0,0,23,23,14,7,0,7,2175,5,22,13,8,0,10,12,18,13,0,0,0,0,0,0,12,12,12,12,12,12,12,12,0,0,0,12,0,2908,14,0,0,0,18,18,17,30,10,10,10,0,0,0,2908,2286,8,0,8,8,16,16,39,39,39,39,39,0,0,15,18,0,12,0,0,0,17,7,7,7,17,0,11,16,13,8,13,7,16,13,14,9,39,0,0,10,8,18,18,15,0,0,0,0,0,18,0,0,0
2912,3075,2907,2911,2915,2915,2915,2916,2917,2916,2914,2916,2913,2913,2913,2913,2916,2916,2909,2910,2905,2905,2907,2907,2907,2910,2906,2911,2911,2911,2913,2912,2912,2911,2909,2913,2913,2910,2911,2913,2914,2914,2914,2915,2914,2916,2912,2912,2910,2913,2911,2911,2911,2911,2911,2911,2911,2908,2907,2902,2902,2905,2911,2905,2907,2905,2904,2904,2905,2903,2909,2909,2903,2903,2911,2907,2907,2904,2904,2916,2908,3075,2909,2911,2911,2911,2912,2911,2912,2915,2915,2921,2914,2909,2915,2915,2912,2912,2911,2908,2911,2911,3075,2913,2906,2911,2911,2907,2909,2909,2908,2911,2908,2906,2907,2911,2911,2911,2911,2924,2924,2924,2924,2924,2924,2924,2924,2924,2924,2924,2924,2924,2924,2924,2924,2924,2924,2924,2917,2917,2915,2911,2911,2912,2911,2911,2928,2928,2919,2914,2911,2914,819,2912,2930,2917,2914,2911,2907,2905,2904,2909,2911,2911,2911,2911,2911,2911,2912,2912,2912,2912,2912,2912,2912,2912,2911,2911,2911,2913,2911,0,2905,2911,2911,2911,2899,2899,2900,2906,2908,2908,2908,2911,2911,2911,0,626,2903,2911,2904,2907,2896,2896,3075,3075,3075,3075,3075,2911,2911,2907,2905,2911,2906,2911,2911,2911,2903,2910,2910,2910,2903,2911,2906,2903,2906,2916,2908,2912,2904,2906,2908,2909,3075,2911,2911,2912,2916,2909,2909,2903,2911,2911,2911,2911,2911,2909,2911,2911,2911
11,51,14,13,15,14,14,19,17,16,14,18,16,16,16,16,20,18,9,9,3,3,5,5,5,9,4,9,13,13,21,20,19,19,16,20,20,17,13,20,21,21,22,23,21,23,20,19,17,20,13,13,13,13,13,10,13,6,5,6,6,6,13,5,3,4,2,3,16,3,4,4,3,3,13,3,3,3,4,9,4,51,5,13,13,13,8,13,8,10,10,28,9,5,10,10,6,6,6,5,8,13,51,20,2,5,5,3,3,3,4,13,4,2,5,13,13,13,13,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,25,25,22,13,13,19,13,13,36,36,26,22,13,21,2168,19,37,25,21,13,4,1,5,6,13,13,13,13,13,13,6,6,6,6,6,6,6,6,13,13,13,5,13,2902,0,13,13,13,7,7,6,19,6,6,6,13,13,13,2902,2280,14,13,13,10,20,20,51,51,51,51,51,13,13,3,4,13,3,13,13,13,4,6,6,6,4,13,4,3,4,19,4,8,3,4,4,9,51,13,13,5,19,3,3,3,13,13,13,13,13,4,13,13,13
2,39,5,0,2,5,5,6,6,5,4,5,3,3,3,3,5,7,5,6,12,12,11,11,11,6,12,6,0,0,9,8,11,10,5,7,7,5,0,7,12,12,13,10,12,14,11,4,3,3,0,0,0,0,0,3,0,8,10,17,17,14,0,13,15,18,16,16,11,15,17,18,15,15,0,15,15,16,17,7,16,39,10,0,0,0,7,0,7,8,8,16,8,10,8,8,11,9,9,11,10,0,39,7,17,9,9,16,17,17,18,0,16,16,19,0,0,0,0,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,12,13,8,0,0,5,0,0,23,23,14,7,0,7,2175,5,22,13,8,0,10,12,18,13,0,0,0,0,0,0,12,12,12,12,12,12,12,12,0,0,0,12,0,2908,14,0,0,0,18,18,17,30,10,10,10,0,0,0,2908,2286,8,0,8,8,16,16,39,39,39,39,39,0,0,15,18,0,12,0,0,0,17,7,7,7,17,0,11,16,13,8,13,7,16,13,14,9,39,0,0,10,8,18,18,15,0,0,0,0,0,18,0,0,0
2,39,5,0,2,5,5,6,6,5,4,5,3,3,3,3,5,7,5,6,12,12,11,11,11,6,12,6,0,0,9,8,11,10,5,7,7,5,0,7,12,12,13,10,12,14,11,4,3,3,0,0,0,0,0,3,0,8,10,17,17,14,0,13,15,18,16,16,11,15,17,18,15,15,0,15,15,16,17,7,16,39,10,0,0,0,7,0,7,8,8,16,8,10,8,8,11,9,9,11,10,0,39,7,17,9,9,16,17,17,18,0,16,16,19,0,0,0,0,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,12,13,8,0,0,5,0,0,23,23,14,7,0,7,2175,5,22,13,8,0,10,12,18,13,0,0,0,0,0,0,12,12,12,12,12,12,12,12,0,0,0,12,0,2908,14,0,0,0,18,18,17,30,10,10,10,0,0,0,2908,2286,8,0,8,8,16,16,39,39,39,39,39,0,0,15,18,0,12,0,0,0,17,7,7,7,17,0,11,16,13,8,13,7,16,13,14,9,39,0,0,10,8,18,18,15,0,0,0,0,0,18,0,0,0
2,39,5,0,2,5,5,6,6,5,4,5,3,3,3,3,5,7,5,6,12,12,11,11,11,6,12,6,0,0,9,8,11,10,5,7,7,5,0,7,12,12,13,10,12,14,11,4,3,3,0,0,0,0,0,3,0,8,10,17,17,14,0,13,15,18,16,16,11,15,17,18,15,15,0,15,15,16,17,7,16,39,10,0,0,0,7,0,7,8,8,16,8,10,8,8,11,9,9,11,10,0,39,7,17,9,9,16,17,17,18,0,16,16,19,0,0,0,0,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,12,13,8,0,0,5,0,0,23,23,14,7,0,7,2175,5,22,13,8,0,10,12,18,13,0,0,0,0,0,0,12,12,12,12,12,12,12,12,0,0,0,12,0,2908,14,0,0,0,18,18,17,30,10,10,10,0,0,0,2908,2286,8,0,8,8,16,16,39,39,39,39,39,0,0,15,18,0,12,0,0,0,17,7,7,7,17,0,11,16,13,8,13,7,16,13,14,9,39,0,0,10,8,18,18,15,0,0,0,0,0,18,0,0,0
16,50,19,18,19,19,19,21,22,21,18,23,21,21,21,21,21,23,14,14,8,8,10,10,10,14,9,13,18,18,26,25,24,24,21,25,25,22,18,25,26,26,27,27,26,28,24,24,22,25,18,18,18,18,18,15,18,11,9,5,5,8,18,8,10,7,6,7,21,5,7,7,5,5,18,9,9,6,7,16,10,50,12,18,18,18,14,18,14,17,17,33,15,11,16,16,13,11,11,11,12,18,50,25,8,11,11,10,9,9,11,18,11,9,10,18,18,18,18,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,29,30,27,18,18,24,18,18,40,40,31,26,18,26,2164,24,42,30,26,18,10,8,4,12,18,18,18,18,18,18,12,12,12,12,12,12,12,12,18,18,18,12,18,2897,7,18,18,18,0,0,1,15,11,11,11,18,18,18,2897,2276,19,18,18,15,36,36,50,50,50,50,50,18,18,10,7,18,8,18,18,18,5,12,12,12,6,18,9,5,8,24,11,14,7,8,11,13,50,18,18,11,24,12,12,5,18,18,18,18,18,12,18,18,18
16,50,19,18,19,19,19,21,22,21,18,23,21,21,21,21,21,23,14,14,8,8,10,10,10,14,9,13,18,18,26,25,24,24,21,25,25,22,18,25,26,26,27,27,26,28,24,24,22,25,18,18,18,18,18,15,18,11,9,5,5,8,18,8,10,7,6,7,21,5,7,7,5,5,18,9,9,6,7,16,10,50,12,18,18,18,14,18,14,17,17,33,15,11,16,16,13,11,11,11,12,18,50,25,8,11,11,10,9,9,11,18,11,9,10,18,18,18,18,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,29,30,27,18,18,24,18,18,40,40,31,26,18,26,2164,24,42,30,26,18,10,8,4,12,18,18,18,18,18,18,12,12,12,12,12,12,12,12,18,18,18,12,18,2897,7,18,18,18,0,0,1,15,11,11,11,18,18,18,2897,2276,19,18,18,15,36,36,50,50,50,50,50,18,18,10,7,18,8,18,18,18,5,12,12,12,6,18,9,5,8,24,11,14,7,8,11,13,50,18,18,11,24,12,12,5,18,18,18,18,18,12,18,18,18
15,50,17,17,18,18,18,20,20,19,17,22,19,19,19,19,19,21,12,12,6,6,8,8,8,12,7,12,17,17,24,23,23,22,20,23,23,20,17,24,24,24,25,26,24,26,23,22,20,24,17,17,17,17,17,14,17,9,8,3,3,6,17,6,8,5,5,5,19,4,6,7,4,4,17,8,8,5,5,14,9,50,10,17,17,17,12,17,12,15,15,31,13,10,14,14,11,10,10,9,11,17,50,23,7,9,9,8,8,8,11,17,9,7,10,17,17,17,17,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,28,28,25,17,17,22,17,17,39,39,29,25,17,24,2164,22,40,28,24,17,8,6,5,10,17,17,17,17,17,17,10,10,10,10,10,10,10,10,17,17,17,10,17,2897,6,17,17,17,2,2,0,14,9,9,9,17,17,17,2897,2275,17,17,16,14,36,36,50,50,50,50,50,17,17,8,5,17,7,17,17,17,4,11,11,11,4,17,7,4,7,22,9,12,5,7,9,12,50,17,17,10,22,8,8,4,17,17,17,17,17,9,17,17,17
28,62,50,30,31,31,31,33,34,33,30,59,33,33,33,33,33,35,25,26,20,20,22,22,22,26,21,25,30,30,57,56,56,55,53,57,57,53,30,57,57,57,58,59,57,59,56,56,53,57,30,30,30,30,30,27,30,23,21,17,17,19,30,20,22,19,18,19,49,17,19,22,17,17,30,21,21,18,19,27,22,62,24,30,30,30,26,30,26,28,28,65,27,23,28,28,25,23,23,23,24,30,62,57,20,23,23,22,21,21,23,30,22,21,22,30,30,30,30,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,61,61,59,30,30,55,30,30,72,72,62,58,30,58,2167,55,79,61,58,30,22,20,18,23,30,30,30,30,30,30,24,24,24,24,24,24,24,24,30,30,30,24,30,2900,19,30,30,30,16,16,15,0,23,23,23,30,30,30,2900,2278,46,30,48,27,39,39,62,62,62,62,62,30,30,21,19,30,20,30,30,30,17,24,24,24,17,30,21,17,20,36,23,26,19,20,23,25,62,30,30,23,35,24,24,17,30,30,30,30,30,24,30,30,30
7,51,10,9,10,10,10,12,15,12,9,16,12,12,12,12,12,16,4,5,3,3,2,2,2,5,3,6,9,9,17,16,16,15,13,16,16,13,9,17,17,17,18,19,17,19,16,16,13,17,9,9,9,9,9,6,9,1,1,8,8,5,9,5,8,9,8,8,13,7,9,9,7,7,9,8,8,8,9,8,9,51,8,9,9,9,7,9,7,11,11,25,7,6,8,8,6,2,2,3,5,9,51,16,7,2,2,8,8,8,9,9,9,8,11,9,9,9,9,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,21,21,18,9,9,15,9,9,32,32,22,18,9,17,2175,15,34,21,18,9,2,4,10,4,9,9,9,9,9,9,6,6,6,6,6,6,6,6,9,9,9,7,9,2908,6,9,9,9,10,10,9,22,0,0,0,9,9,9,2908,2286,9,9,9,6,16,16,51,51,51,51,51,9,9,5,9,9,3,9,9,9,9,4,4,4,9,9,2,8,4,17,4,7,8,4,6,3,51,9,9,2,16,8,8,7,9,9,9,9,9,9,9,9,9
7,51,10,9,10,10,10,12,15,12,9,16,12,12,12,12,12,16,4,5,3,3,2,2,2,5,3,6,9,9,17,16,16,15,13,16,16,13,9,17,17,17,18,19,17,19,16,16,13,17,9,9,9,9,9,6,9,1,1,8,8,5,9,5,8,9,8,8,13,7,9,9,7,7,9,8,8,8,9,8,9,51,8,9,9,9,7,9,7,11,11,25,7,6,8,8,6,2,2,3,5,9,51,16,7,2,2,8,8,8,9,9,9,8,11,9,9,9,9,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,21,21,18,9,9,15,9,9,32,32,22,18,9,17,2175,15,34,21,18,9,2,4,10,4,9,9,9,9,9,9,6,6,6,6,6,6,6,6,9,9,9,7,9,2908,6,9,9,9,10,10,9,22,0,0,0,9,9,9,2908,2286,9,9,9,6,16,16,51,51,51,51,51,9,9,5,9,9,3,9,9,9,9,4,4,4,9,9,2,8,4,17,4,7,8,4,6,3,51,9,9,2,16,8,8,7,9,9,9,9,9,9,9,9,9
7,51,10,9,10,10,10,12,15,12,9,16,12,12,12,12,12,16,4,5,3,3,2,2,2,5,3,6,9,9,17,16,16,15,13,16,16,13,9,17,17,17,18,19,17,19,16,16,13,17,9,9,9,9,9,6,9,1,1,8,8,5,9,5,8,9,8,8,13,7,9,9,7,7,9,8,8,8,9,8,9,51,8,9,9,9,7,9,7,11,11,25,7,6,8,8,6,2,2,3,5,9,51,16,7,2,2,8,8,8,9,9,9,8,11,9,9,9,9,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,21,21,18,9,9,15,9,9,32,32,22,18,9,17,2175,15,34,21,18,9,2,4,10,4,9,9,9,9,9,9,6,6,6,6,6,6,6,6,9,9,9,7,9,2908,6,9,9,9,10,10,9,22,0,0,0,9,9,9,2908,2286,9,9,9,6,16,16,51,51,51,51,51,9,9,5,9,9,3,9,9,9,9,4,4,4,9,9,2,8,4,17,4,7,8,4,6,3,51,9,9,2,16,8,8,7,9,9,9,9,9,9,9,9,9
2,39,5,0,2,5,5,6,6,5,4,5,3,3,3,3,5,7,5,6,12,12,11,11,11,6,12,6,0,0,9,8,11,10,5,7,7,5,0,7,12,12,13,10,12,14,11,4,3,3,0,0,0,0,0,3,0,8,10,17,17,14,0,13,15,18,16,16,11,15,17,18,15,15,0,15,15,16,17,7,16,39,10,0,0,0,7,0,7,8,8,16,8,10,8,8,11,9,9,11,10,0,39,7,17,9,9,16,17,17,18,0,16,16,19,0,0,0,0,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,12,13,8,0,0,5,0,0,23,23,14,7,0,7,2175,5,22,13,8,0,10,12,18,13,0,0,0,0,0,0,12,12,12,12,12,12,12,12,0,0,0,12,0,2908,14,0,0,0,18,18,17,30,10,10,10,0,0,0,2908,2286,8,0,8,8,16,16,39,39,39,39,39,0,0,15,18,0,12,0,0,0,17,7,7,7,17,0,11,16,13,8,13,7,16,13,14,9,39,0,0,10,8,18,18,15,0,0,0,0,0,18,0,0,0
2,39,5,0,2,5,5,6,6,5,4,5,3,3,3,3,5,7,5,6,12,12,11,11,11,6,12,6,0,0,9,8,11,10,5,7,7,5,0,7,12,12,13,10,12,14,11,4,3,3,0,0,0,0,0,3,0,8,10,17,17,14,0,13,15,18,16,16,11,15,17,18,15,15,0,15,15,16,17,7,16,39,10,0,0,0,7,0,7,8,8,16,8,10,8,8,11,9,9,11,10,0,39,7,17,9,9,16,17,17,18,0,16,16,19,0,0,0,0,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,12,13,8,0,0,5,0,0,23,23,14,7,0,7,2175,5,22,13,8,0,10,12,18,13,0,0,0,0,0,0,12,12,12,12,12,12,12,12,0,0,0,12,0,2908,14,0,0,0,18,18,17,30,10,10,10,0,0,0,2908,2286,8,0,8,8,16,16,39,39,39,39,39,0,0,15,18,0,12,0,0,0,17,7,7,7,17,0,11,16,13,8,13,7,16,13,14,9,39,0,0,10,8,18,18,15,0,0,0,0,0,18,0,0,0
2,39,5,0,2,5,5,6,6,5,4,5,3,3,3,3,5,7,5,6,12,12,11,11,11,6,12,6,0,0,9,8,11,10,5,7,7,5,0,7,12,12,13,10,12,14,11,4,3,3,0,0,0,0,0,3,0,8,10,17,17,14,0,13,15,18,16,16,11,15,17,18,15,15,0,15,15,16,17,7,16,39,10,0,0,0,7,0,7,8,8,16,8,10,8,8,11,9,9,11,10,0,39,7,17,9,9,16,17,17,18,0,16,16,19,0,0,0,0,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,12,13,8,0,0,5,0,0,23,23,14,7,0,7,2175,5,22,13,8,0,10,12,18,13,0,0,0,0,0,0,12,12,12,12,12,12,12,12,0,0,0,12,0,2908,14,0,0,0,18,18,17,30,10,10,10,0,0,0,2908,2286,8,0,8,8,16,16,39,39,39,39,39,0,0,15,18,0,12,0,0,0,17,7,7,7,17,0,11,16,13,8,13,7,16,13,14,9,39,0,0,10,8,18,18,15,0,0,0,0,0,18,0,0,0
2912,3075,2907,2911,2915,2915,2915,2916,2917,2916,2914,2916,2913,2913,2913,2913,2916,2916,2909,2910,2905,2905,2907,2907,2907,2910,2906,2911,2911,2911,2913,2912,2912,2911,2909,2913,2913,2910,2911,2913,2914,2914,2914,2915,2914,2916,2912,2912,2910,2913,2911,2911,2911,2911,2911,2911,2911,2908,2907,2902,2902,2905,2911,2905,2907,2905,2904,2904,2905,2903,2909,2909,2903,2903,2911,2907,2907,2904,2904,2916,2908,3075,2909,2911,2911,2911,2912,2911,2912,2915,2915,2921,2914,2909,2915,2915,2912,2912,2911,2908,2911,2911,3075,2913,2906,2911,2911,2907,2909,2909,2908,2911,2908,2906,2907,2911,2911,2911,2911,2924,2924,2924,2924,2924,2924,2924,2924,2924,2924,2924,2924,2924,2924,2924,2924,2924,2924,2924,2917,2917,2915,2911,2911,2912,2911,2911,2928,2928,2919,2914,2911,2914,819,2912,2930,2917,2914,2911,2907,2905,2904,2909,2911,2911,2911,2911,2911,2911,2912,2912,2912,2912,2912,2912,2912,2912,2911,2911,2911,2913,2911,0,2905,2911,2911,2911,2899,2899,2900,2906,2908,2908,2908,2911,2911,2911,0,626,2903,2911,2904,2907,2896,2896,3075,3075,3075,3075,3075,2911,2911,2907,2905,2911,2906,2911,2911,2911,2903,2910,2910,2910,2903,2911,2906,2903,2906,2916,2908,2912,2904,2906,2908,2909,3075,2911,2911,2912,2916,2909,2909,2903,2911,2911,2911,2911,2911,2909,2911,2911,2911
2289,2453,2284,2289,2292,2293,2293,2293,2294,2293,2291,2293,2291,2291,2291,2291,2293,2293,2286,2287,2283,2283,2285,2285,2285,2287,2284,2288,2289,2289,2291,2290,2289,2289,2287,2290,2290,2287,2289,2291,2291,2291,2292,2293,2291,2293,2290,2290,2287,2291,2289,2289,2289,2289,2289,2288,2289,2286,2284,2280,2280,2282,2289,2283,2285,2282,2281,2282,2283,2280,2286,2286,2280,2280,2289,2284,2284,2281,2282,2293,2285,2453,2287,2289,2289,2289,2289,2289,2289,2293,2293,2298,2291,2286,2292,2292,2290,2289,2288,2286,2289,2289,2453,2290,2283,2289,2289,2285,2287,2287,2285,2289,2285,2284,2284,2289,2289,2289,2289,2301,2301,2301,2301,2301,2301,2301,2301,2301,2301,2301,2301,2301,2301,2301,2301,2301,2301,2301,2295,2295,2292,2289,2289,2289,2289,2289,2305,2305,2296,2292,2289,2291,222,2289,2308,2295,2292,2289,2285,2283,2281,2286,2289,2289,2289,2289,2289,2289,2290,2290,2290,2290,2290,2290,2290,2290,2289,2289,2289,2291,2289,626,2282,2289,2289,2289,2277,2277,2278,2284,2286,2286,2286,2289,2289,2289,626,0,2280,2289,2281,2284,2274,2274,2453,2453,2453,2453,2453,2289,2289,2284,2282,2289,2283,2289,2289,2289,2280,2287,2287,2287,2280,2289,2284,2280,2283,2294,2286,2289,2282,2283,2286,2287,2453,2289,2289,2290,2293,2286,2286,2280,2289,2289,2289,2289,2289,2286,2289,2289,2289
9,46,5,9,13,13,13,14,15,14,11,14,11,11,11,11,14,14,6,7,12,12,10,10,10,7,10,8,9,9,12,11,10,10,7,11,11,8,9,11,12,12,13,14,12,14,11,10,8,11,9,9,9,9,9,8,9,8,10,15,15,12,9,12,14,17,16,16,4,15,17,17,15,15,9,14,14,16,17,12,15,46,12,9,9,9,10,9,10,12,12,19,11,14,12,12,10,9,8,10,9,9,46,11,15,9,9,15,16,16,17,9,14,15,18,9,9,9,9,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,16,16,13,9,9,10,9,9,26,26,17,12,9,12,2166,10,28,16,12,9,10,12,17,11,9,9,9,9,9,9,10,10,10,10,10,10,10,10,9,9,9,11,9,2899,14,9,9,9,18,18,17,30,9,9,9,9,9,9,2899,2278,0,9,2,4,7,7,46,46,46,46,46,9,9,14,17,9,11,9,9,9,17,9,9,9,17,9,11,16,11,14,12,11,16,11,13,7,46,9,9,10,14,16,16,15,9,9,9,9,9,17,9,9,9
2,39,5,0,2,5,5,6,6,5,4,5,3,3,3,3,5,7,5,6,12,12,11,11,11,6,12,6,0,0,9,8,11,10,5,7,7,5,0,7,12,12,13,10,12,14,11,4,3,3,0,0,0,0,0,3,0,8,10,17,17,14,0,13,15,18,16,16,11,15,17,18,15,15,0,15,15,16,17,7,16,39,10,0,0,0,7,0,7,8,8,16,8,10,8,8,11,9,9,11,10,0,39,7,17,9,9,16,17,17,18,0,16,16,19,0,0,0,0,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,12,13,8,0,0,5,0,0,23,23,14,7,0,7,2175,5,22,13,8,0,10,12,18,13,0,0,0,0,0,0,12,12,12,12,12,12,12,12,0,0,0,12,0,2908,14,0,0,0,18,18,17,30,10,10,10,0,0,0,2908,2286,8,0,8,8,16,16,39,39,39,39,39,0,0,15,18,0,12,0,0,0,17,7,7,7,17,0,11,16,13,8,13,7,16,13,14,9,39,0,0,10,8,18,18,15,0,0,0,0,0,18,0,0,0
8,44,4,7,11,12,12,13,14,13,10,13,10,10,10,10,12,13,5,6,11,11,10,10,10,6,11,7,7,7,10,9,9,8,6,10,10,6,7,10,11,11,11,12,11,13,9,9,7,10,7,7,7,7,7,7,7,8,10,15,15,12,7,12,13,16,15,15,6,15,17,16,15,15,7,12,12,15,16,12,13,44,11,7,7,7,8,7,8,12,12,18,10,12,11,11,9,9,8,10,8,7,44,10,14,8,8,14,15,15,16,7,13,14,17,7,7,7,7,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,14,14,12,7,7,8,7,7,25,25,16,11,7,11,2169,8,27,14,11,7,9,12,17,10,7,7,7,7,7,7,10,10,10,10,10,10,10,10,7,7,7,10,7,2902,13,7,7,7,18,18,16,30,9,9,9,7,7,7,2902,2281,3,7,0,6,9,9,44,44,44,44,44,7,7,12,16,7,11,7,7,7,16,6,6,6,17,7,10,15,12,13,11,8,15,12,12,9,44,7,7,9,12,15,15,15,7,7,7,7,7,15,7,7,7
